"company_name","nuts_2","n_postings","n_ai_postings","ai_share","name_en","country"
"Bayer","ES30",2,0,NA,"madrid","ES"
"Bayer","ES51",29,1,0.0344827586206897,"catalonia","ES"
"Bayer","INDL",4,0,NA,"delhi","IN"
"Bayer","INKA",32,1,0.03125,"karnataka","IN"
"Bayer","INMH",17,1,0.0588235294117647,"maharashtra","IN"
"Bayer","ITC4",18,0,NA,"lombardy","IT"
"Bayer","NL33",11,0,NA,"zuid-holland","NL"
"Bayer","RUMOW",1,0,NA,"moskva","RU"
"Bayer","TR10",14,0,NA,"istanbul","TR"
"Bayer","UKH",19,0,NA,"east of england","GB"
"Bayer","US06",47,0,NA,"california","US"
"Bayer","US09",3,0,NA,"connecticut","US"
"Bayer","US11",1,0,NA,"district of columbia","US"
"Bayer","US17",12,0,NA,"illinois","US"
"Bayer","US25",10,1,0.1,"massachusetts","US"
"Bayer","US26",5,0,NA,"michigan","US"
"Bayer","US34",66,3,0.0454545454545455,"new jersey","US"
"Bayer","US36",3,1,0.333333333333333,"new york","US"
"Bayer","US42",52,0,NA,"pennsylvania","US"
"Bayer","US48",8,0,NA,"texas","US"
"Bayer","US53",6,0,NA,"washington","US"
"Bayer",NA,7,0,NA,NA,NA
"BioNTech","DE2",5,0,NA,"bavaria","DE"
"BioNTech","DE30",8,0,NA,"berlin","DE"
"BioNTech","UKH",3,0,NA,"east of england","GB"
"BioNTech","US24",15,0,NA,"maryland","US"
"BioNTech","US25",19,0,NA,"massachusetts","US"
"BioNTech",NA,1,0,NA,NA,NA
"Boehringer Ingelheim","CA24",1,0,NA,"quebec","CA"
"Boehringer Ingelheim","CA35",16,2,0.125,"ontario","CA"
"Boehringer Ingelheim","DE1",127,16,0.125984251968504,"baden-wurttemberg","DE"
"Boehringer Ingelheim","DE9",7,1,0.142857142857143,"lower saxony","DE"
"Boehringer Ingelheim","DK01",3,0,NA,"hovedstaden","DK"
"Boehringer Ingelheim","ES51",8,0,NA,"catalonia","ES"
"Boehringer Ingelheim","FR10",1,0,NA,"ile-de-france","FR"
"Boehringer Ingelheim","INDL",11,0,NA,"delhi","IN"
"Boehringer Ingelheim","INKA",8,0,NA,"karnataka","IN"
"Boehringer Ingelheim","INMH",30,0,NA,"maharashtra","IN"
"Boehringer Ingelheim","ITC4",7,0,NA,"lombardy","IT"
"Boehringer Ingelheim","ITH3",2,0,NA,"veneto","IT"
"Boehringer Ingelheim","TR10",7,0,NA,"istanbul","TR"
"Boehringer Ingelheim","UKJ",6,0,NA,"south east england","GB"
"Boehringer Ingelheim","US06",50,0,NA,"california","US"
"Boehringer Ingelheim","US09",76,0,NA,"connecticut","US"
"Boehringer Ingelheim","US11",2,0,NA,"district of columbia","US"
"Boehringer Ingelheim","US24",1,0,NA,"maryland","US"
"Boehringer Ingelheim","US25",5,0,NA,"massachusetts","US"
"Boehringer Ingelheim","US26",2,0,NA,"michigan","US"
"Boehringer Ingelheim","US34",14,0,NA,"new jersey","US"
"Boehringer Ingelheim","US36",7,0,NA,"new york","US"
"Boehringer Ingelheim","US42",3,0,NA,"pennsylvania","US"
"Boehringer Ingelheim","US48",14,0,NA,"texas","US"
"Boehringer Ingelheim","US53",1,0,NA,"washington","US"
"Boehringer Ingelheim",NA,88,3,0.0340909090909091,NA,NA
"Bristol Myers Squibb","CA24",12,0,NA,"quebec","CA"
"Bristol Myers Squibb","CH02",33,0,NA,"espace mittelland","CH"
"Bristol Myers Squibb","CH06",1,0,NA,"central switzerland","CH"
"Bristol Myers Squibb","CNBJ",4,0,NA,"beijing","CN"
"Bristol Myers Squibb","CNGD",1,0,NA,"guangdong","CN"
"Bristol Myers Squibb","CNJS",1,0,NA,"jiangsu","CN"
"Bristol Myers Squibb","CNSH",8,0,NA,"shanghai","CN"
"Bristol Myers Squibb","CNZJ",1,0,NA,"zhejiang","CN"
"Bristol Myers Squibb","DE2",12,0,NA,"bavaria","DE"
"Bristol Myers Squibb","ES30",1,0,NA,"madrid","ES"
"Bristol Myers Squibb","INDL",1,0,NA,"delhi","IN"
"Bristol Myers Squibb","INMH",3,0,NA,"maharashtra","IN"
"Bristol Myers Squibb","ITI4",4,0,NA,"lazio","IT"
"Bristol Myers Squibb","JPD",2,0,NA,"southern kanto","JP"
"Bristol Myers Squibb","KR01",3,0,NA,"capital region","KR"
"Bristol Myers Squibb","NL33",15,0,NA,"zuid-holland","NL"
"Bristol Myers Squibb","TR10",6,0,NA,"istanbul","TR"
"Bristol Myers Squibb","TWTPE",6,0,NA,"taipei","TW"
"Bristol Myers Squibb","TWTXG",2,0,NA,"taichung","TW"
"Bristol Myers Squibb","UKH",6,0,NA,"east of england","GB"
"Bristol Myers Squibb","US06",53,7,0.132075471698113,"california","US"
"Bristol Myers Squibb","US11",4,0,NA,"district of columbia","US"
"Bristol Myers Squibb","US17",2,0,NA,"illinois","US"
"Bristol Myers Squibb","US25",106,1,0.00943396226415094,"massachusetts","US"
"Bristol Myers Squibb","US26",3,0,NA,"michigan","US"
"Bristol Myers Squibb","US34",419,9,0.0214797136038186,"new jersey","US"
"Bristol Myers Squibb","US36",16,0,NA,"new york","US"
"Bristol Myers Squibb","US42",27,0,NA,"pennsylvania","US"
"Bristol Myers Squibb","US48",10,0,NA,"texas","US"
"Bristol Myers Squibb","US53",70,3,0.0428571428571429,"washington","US"
"Daiichi Sankyo","DE1",4,0,NA,"baden-wurttemberg","DE"
"Daiichi Sankyo","DE2",102,0,NA,"bavaria","DE"
"Daiichi Sankyo","DE30",1,0,NA,"berlin","DE"
"Daiichi Sankyo","ES30",2,0,NA,"madrid","ES"
"Daiichi Sankyo","ES51",4,0,NA,"catalonia","ES"
"Daiichi Sankyo","US06",20,8,0.4,"california","US"
"Daiichi Sankyo","US09",4,3,0.75,"connecticut","US"
"Daiichi Sankyo","US11",11,6,0.545454545454545,"district of columbia","US"
"Daiichi Sankyo","US17",15,9,0.6,"illinois","US"
"Daiichi Sankyo","US25",15,8,0.533333333333333,"massachusetts","US"
"Daiichi Sankyo","US26",2,2,1,"michigan","US"
"Daiichi Sankyo","US34",114,13,0.114035087719298,"new jersey","US"
"Daiichi Sankyo","US36",25,14,0.56,"new york","US"
"Daiichi Sankyo","US42",9,4,0.444444444444444,"pennsylvania","US"
"Daiichi Sankyo","US48",18,9,0.5,"texas","US"
"Daiichi Sankyo","US53",12,4,0.333333333333333,"washington","US"
"Eli Lilly","CA24",4,0,NA,"quebec","CA"
"Eli Lilly","CA35",8,0,NA,"ontario","CA"
"Eli Lilly","DE2",11,0,NA,"bavaria","DE"
"Eli Lilly","ES30",12,0,NA,"madrid","ES"
"Eli Lilly","ES51",1,0,NA,"catalonia","ES"
"Eli Lilly","INKA",36,2,0.0555555555555556,"karnataka","IN"
"Eli Lilly","INMH",4,1,0.25,"maharashtra","IN"
"Eli Lilly","ITC1",3,0,NA,"piedmont","IT"
"Eli Lilly","ITI1",15,0,NA,"tuscany","IT"
"Eli Lilly","JPG",7,0,NA,"kansai","JP"
"Eli Lilly","KR01",2,0,NA,"capital region","KR"
"Eli Lilly","SE11",2,0,NA,"stockholm","SE"
"Eli Lilly","TR10",4,0,NA,"istanbul","TR"
"Eli Lilly","TWTPE",2,0,NA,"taipei","TW"
"Eli Lilly","UKH",1,0,NA,"east of england","GB"
"Eli Lilly","UKJ",9,0,NA,"south east england","GB"
"Eli Lilly","US06",36,1,0.0277777777777778,"california","US"
"Eli Lilly","US17",2,0,NA,"illinois","US"
"Eli Lilly","US25",78,3,0.0384615384615385,"massachusetts","US"
"Eli Lilly","US26",5,0,NA,"michigan","US"
"Eli Lilly","US34",14,0,NA,"new jersey","US"
"Eli Lilly","US36",20,0,NA,"new york","US"
"Eli Lilly","US42",7,0,NA,"pennsylvania","US"
"Eli Lilly","US48",16,0,NA,"texas","US"
"Eli Lilly","US53",2,0,NA,"washington","US"
"Eli Lilly",NA,5,0,NA,NA,NA
"Gilead Sciences","CA24",2,0,NA,"quebec","CA"
"Gilead Sciences","CA35",4,0,NA,"ontario","CA"
"Gilead Sciences","CNBJ",4,0,NA,"beijing","CN"
"Gilead Sciences","DE2",1,0,NA,"bavaria","DE"
"Gilead Sciences","ES30",1,0,NA,"madrid","ES"
"Gilead Sciences","FR10",4,0,NA,"ile-de-france","FR"
"Gilead Sciences","IL05",1,0,NA,"tel aviv","IL"
"Gilead Sciences","JPD",5,0,NA,"southern kanto","JP"
"Gilead Sciences","KR01",3,0,NA,"capital region","KR"
"Gilead Sciences","SE11",6,0,NA,"stockholm","SE"
"Gilead Sciences","TWTPE",1,0,NA,"taipei","TW"
"Gilead Sciences","UKH",8,0,NA,"east of england","GB"
"Gilead Sciences","UKH",1,0,NA,"east of england","GB"
"Gilead Sciences","US06",245,3,0.0122448979591837,"california","US"
"Gilead Sciences","US09",23,0,NA,"connecticut","US"
"Gilead Sciences","US11",4,0,NA,"district of columbia","US"
"Gilead Sciences","US17",10,0,NA,"illinois","US"
"Gilead Sciences","US24",21,0,NA,"maryland","US"
"Gilead Sciences","US25",5,0,NA,"massachusetts","US"
"Gilead Sciences","US26",20,0,NA,"michigan","US"
"Gilead Sciences","US34",18,0,NA,"new jersey","US"
"Gilead Sciences","US36",39,0,NA,"new york","US"
"Gilead Sciences","US42",20,1,0.05,"pennsylvania","US"
"Gilead Sciences","US48",34,0,NA,"texas","US"
"Gilead Sciences","US53",6,0,NA,"washington","US"
"Gilead Sciences",NA,10,0,NA,NA,NA
"Glaxo Smith Kline","CA24",17,0,NA,"quebec","CA"
"Glaxo Smith Kline","CA35",10,0,NA,"ontario","CA"
"Glaxo Smith Kline","CNBJ",1,0,NA,"beijing","CN"
"Glaxo Smith Kline","CNSH",15,0,NA,"shanghai","CN"
"Glaxo Smith Kline","CNZJ",1,0,NA,"zhejiang","CN"
"Glaxo Smith Kline","DE1",2,0,NA,"baden-wurttemberg","DE"
"Glaxo Smith Kline","DE2",16,0,NA,"bavaria","DE"
"Glaxo Smith Kline","DE30",1,0,NA,"berlin","DE"
"Glaxo Smith Kline","DE9",2,0,NA,"lower saxony","DE"
"Glaxo Smith Kline","ES30",8,0,NA,"madrid","ES"
"Glaxo Smith Kline","ES51",1,0,NA,"catalonia","ES"
"Glaxo Smith Kline","FR10",1,0,NA,"ile-de-france","FR"
"Glaxo Smith Kline","INKA",75,4,0.0533333333333333,"karnataka","IN"
"Glaxo Smith Kline","INMH",10,0,NA,"maharashtra","IN"
"Glaxo Smith Kline","ITH3",12,0,NA,"veneto","IT"
"Glaxo Smith Kline","ITI1",9,2,0.222222222222222,"tuscany","IT"
"Glaxo Smith Kline","JPD",18,1,0.0555555555555556,"southern kanto","JP"
"Glaxo Smith Kline","KR01",6,0,NA,"capital region","KR"
"Glaxo Smith Kline","SE11",6,0,NA,"stockholm","SE"
"Glaxo Smith Kline","TR10",24,0,NA,"istanbul","TR"
"Glaxo Smith Kline","TWTPE",7,0,NA,"taipei","TW"
"Glaxo Smith Kline","TWTXG",3,0,NA,"taichung","TW"
"Glaxo Smith Kline","UKH",26,8,0.307692307692308,"east of england","GB"
"Glaxo Smith Kline","UKJ",14,0,NA,"south east england","GB"
"Glaxo Smith Kline","UKJ",4,0,NA,"south east england","GB"
"Glaxo Smith Kline","US06",21,1,0.0476190476190476,"california","US"
"Glaxo Smith Kline","US11",2,0,NA,"district of columbia","US"
"Glaxo Smith Kline","US24",20,0,NA,"maryland","US"
"Glaxo Smith Kline","US25",22,2,0.0909090909090909,"massachusetts","US"
"Glaxo Smith Kline","US26",5,0,NA,"michigan","US"
"Glaxo Smith Kline","US34",13,1,0.0769230769230769,"new jersey","US"
"Glaxo Smith Kline","US36",2,0,NA,"new york","US"
"Glaxo Smith Kline","US42",48,4,0.0833333333333333,"pennsylvania","US"
"Glaxo Smith Kline","US48",6,0,NA,"texas","US"
"Glaxo Smith Kline",NA,5,0,NA,NA,NA
"Johnson & Johnson","CA24",13,0,NA,"quebec","CA"
"Johnson & Johnson","CA35",105,0,NA,"ontario","CA"
"Johnson & Johnson","CH02",9,0,NA,"espace mittelland","CH"
"Johnson & Johnson","CH05",38,0,NA,"eastern switzerland","CH"
"Johnson & Johnson","CH06",9,0,NA,"central switzerland","CH"
"Johnson & Johnson","DE1",10,0,NA,"baden-wurttemberg","DE"
"Johnson & Johnson","DE2",9,0,NA,"bavaria","DE"
"Johnson & Johnson","DE30",4,0,NA,"berlin","DE"
"Johnson & Johnson","DE9",17,0,NA,"lower saxony","DE"
"Johnson & Johnson","DK01",2,0,NA,"hovedstaden","DK"
"Johnson & Johnson","ES30",18,0,NA,"madrid","ES"
"Johnson & Johnson","FR10",2,0,NA,"ile-de-france","FR"
"Johnson & Johnson","INDL",4,1,0.25,"delhi","IN"
"Johnson & Johnson","INKA",40,3,0.075,"karnataka","IN"
"Johnson & Johnson","INMH",111,1,0.00900900900900901,"maharashtra","IN"
"Johnson & Johnson","ITC4",2,0,NA,"lombardy","IT"
"Johnson & Johnson","ITI4",1,0,NA,"lazio","IT"
"Johnson & Johnson","NL33",68,1,0.0147058823529412,"zuid-holland","NL"
"Johnson & Johnson","NL41",20,0,NA,"noord-brabant","NL"
"Johnson & Johnson","RUMOW",1,0,NA,"moskva","RU"
"Johnson & Johnson","SE11",1,0,NA,"stockholm","SE"
"Johnson & Johnson","SE23",1,0,NA,"west sweden","SE"
"Johnson & Johnson","TR10",6,0,NA,"istanbul","TR"
"Johnson & Johnson","TWTPE",17,0,NA,"taipei","TW"
"Johnson & Johnson","UKH",1,0,NA,"east of england","GB"
"Johnson & Johnson","UKJ",132,8,0.0606060606060606,"south east england","GB"
"Johnson & Johnson","US06",304,17,0.0559210526315789,"california","US"
"Johnson & Johnson","US09",10,1,0.1,"connecticut","US"
"Johnson & Johnson","US11",13,0,NA,"district of columbia","US"
"Johnson & Johnson","US17",50,1,0.02,"illinois","US"
"Johnson & Johnson","US24",9,0,NA,"maryland","US"
"Johnson & Johnson","US25",101,13,0.128712871287129,"massachusetts","US"
"Johnson & Johnson","US26",11,0,NA,"michigan","US"
"Johnson & Johnson","US34",603,43,0.0713101160862355,"new jersey","US"
"Johnson & Johnson","US36",60,2,0.0333333333333333,"new york","US"
"Johnson & Johnson","US42",334,22,0.0658682634730539,"pennsylvania","US"
"Johnson & Johnson","US48",44,0,NA,"texas","US"
"Johnson & Johnson","US53",11,0,NA,"washington","US"
"Johnson & Johnson",NA,86,0,NA,NA,NA
"Merck & Co.","CA24",24,1,0.0416666666666667,"quebec","CA"
"Merck & Co.","CA35",6,0,NA,"ontario","CA"
"Merck & Co.","CH01",6,0,NA,"région lemanique","CH"
"Merck & Co.","CH05",1,0,NA,"eastern switzerland","CH"
"Merck & Co.","CH06",1,0,NA,"central switzerland","CH"
"Merck & Co.","CNBJ",1,0,NA,"beijing","CN"
"Merck & Co.","CNSH",1,0,NA,"shanghai","CN"
"Merck & Co.","DE1",2,0,NA,"baden-wurttemberg","DE"
"Merck & Co.","DE2",15,0,NA,"bavaria","DE"
"Merck & Co.","DE30",1,0,NA,"berlin","DE"
"Merck & Co.","DE9",4,0,NA,"lower saxony","DE"
"Merck & Co.","DK01",2,0,NA,"hovedstaden","DK"
"Merck & Co.","ES30",9,0,NA,"madrid","ES"
"Merck & Co.","ES51",12,0,NA,"catalonia","ES"
"Merck & Co.","FR10",9,0,NA,"ile-de-france","FR"
"Merck & Co.","IL01",1,0,NA,"jerusalem","IL"
"Merck & Co.","INDL",8,0,NA,"delhi","IN"
"Merck & Co.","INKA",145,4,0.0275862068965517,"karnataka","IN"
"Merck & Co.","INMH",41,4,0.0975609756097561,"maharashtra","IN"
"Merck & Co.","ITC4",2,0,NA,"lombardy","IT"
"Merck & Co.","ITI4",22,0,NA,"lazio","IT"
"Merck & Co.","KR01",2,0,NA,"capital region","KR"
"Merck & Co.","NL41",16,0,NA,"noord-brabant","NL"
"Merck & Co.","SE11",4,0,NA,"stockholm","SE"
"Merck & Co.","SE23",1,0,NA,"west sweden","SE"
"Merck & Co.","TR10",14,0,NA,"istanbul","TR"
"Merck & Co.","TWHSQ",2,0,NA,"hsinchu","TW"
"Merck & Co.","TWTPE",7,0,NA,"taipei","TW"
"Merck & Co.","UKH",4,0,NA,"east of england","GB"
"Merck & Co.","UKH",3,2,0.666666666666667,"east of england","GB"
"Merck & Co.","UKJ",4,0,NA,"south east england","GB"
"Merck & Co.","US06",80,6,0.075,"california","US"
"Merck & Co.","US09",5,0,NA,"connecticut","US"
"Merck & Co.","US17",9,0,NA,"illinois","US"
"Merck & Co.","US24",2,0,NA,"maryland","US"
"Merck & Co.","US25",85,7,0.0823529411764706,"massachusetts","US"
"Merck & Co.","US26",4,0,NA,"michigan","US"
"Merck & Co.","US34",340,28,0.0823529411764706,"new jersey","US"
"Merck & Co.","US36",7,1,0.142857142857143,"new york","US"
"Merck & Co.","US42",306,9,0.0294117647058824,"pennsylvania","US"
"Merck & Co.","US48",22,0,NA,"texas","US"
"Merck & Co.","US53",3,0,NA,"washington","US"
"Merck & Co.",NA,38,1,0.0263157894736842,NA,NA
"Merck KGaA","CA35",4,0,NA,"ontario","CA"
"Merck KGaA","CH05",1,0,NA,"eastern switzerland","CH"
"Merck KGaA","DE1",1,0,NA,"baden-wurttemberg","DE"
"Merck KGaA","DE2",3,0,NA,"bavaria","DE"
"Merck KGaA","DE9",1,0,NA,"lower saxony","DE"
"Merck KGaA","DK01",1,0,NA,"hovedstaden","DK"
"Merck KGaA","INDL",1,0,NA,"delhi","IN"
"Merck KGaA","INKA",63,2,0.0317460317460317,"karnataka","IN"
"Merck KGaA","INMH",6,0,NA,"maharashtra","IN"
"Merck KGaA","ITC4",4,0,NA,"lombardy","IT"
"Merck KGaA","NL33",1,0,NA,"zuid-holland","NL"
"Merck KGaA","NL41",1,0,NA,"noord-brabant","NL"
"Merck KGaA","RUMOW",1,0,NA,"moskva","RU"
"Merck KGaA","UKH",1,0,NA,"east of england","GB"
"Merck KGaA","US06",51,0,NA,"california","US"
"Merck KGaA","US17",3,0,NA,"illinois","US"
"Merck KGaA","US24",27,1,0.037037037037037,"maryland","US"
"Merck KGaA","US25",124,2,0.0161290322580645,"massachusetts","US"
"Merck KGaA","US42",26,0,NA,"pennsylvania","US"
"Merck KGaA","US48",2,0,NA,"texas","US"
"Merck KGaA","US53",3,0,NA,"washington","US"
"Merck KGaA",NA,10,0,NA,NA,NA
"Moderna","FR10",2,0,NA,"ile-de-france","FR"
"Moderna","ITH3",1,0,NA,"veneto","IT"
"Moderna","SE23",1,0,NA,"west sweden","SE"
"Moderna","TR10",1,0,NA,"istanbul","TR"
"Moderna","US06",7,0,NA,"california","US"
"Moderna","US24",1,0,NA,"maryland","US"
"Moderna","US25",315,7,0.0222222222222222,"massachusetts","US"
"Moderna","US42",1,0,NA,"pennsylvania","US"
"Moderna","US48",4,0,NA,"texas","US"
"Moderna",NA,8,0,NA,NA,NA
"Novartis","CA24",33,0,NA,"quebec","CA"
"Novartis","CA35",30,0,NA,"ontario","CA"
"Novartis","CH02",3,0,NA,"espace mittelland","CH"
"Novartis","CH03",1,0,NA,"northwestern switzerland","CH"
"Novartis","CH04",6,0,NA,"zurich","CH"
"Novartis","CH05",1,0,NA,"eastern switzerland","CH"
"Novartis","CH06",12,0,NA,"central switzerland","CH"
"Novartis","CNBJ",3,0,NA,"beijing","CN"
"Novartis","CNSH",3,0,NA,"shanghai","CN"
"Novartis","DE1",15,0,NA,"baden-wurttemberg","DE"
"Novartis","DE2",103,0,NA,"bavaria","DE"
"Novartis","DE30",3,0,NA,"berlin","DE"
"Novartis","DE9",5,0,NA,"lower saxony","DE"
"Novartis","DK01",22,0,NA,"hovedstaden","DK"
"Novartis","ES30",34,2,0.0588235294117647,"madrid","ES"
"Novartis","ES51",31,1,0.032258064516129,"catalonia","ES"
"Novartis","FR10",14,0,NA,"ile-de-france","FR"
"Novartis","IL05",1,0,NA,"tel aviv","IL"
"Novartis","INDL",37,0,NA,"delhi","IN"
"Novartis","INKA",85,4,0.0470588235294118,"karnataka","IN"
"Novartis","INMH",61,0,NA,"maharashtra","IN"
"Novartis","ITC1",7,0,NA,"piedmont","IT"
"Novartis","ITC4",17,0,NA,"lombardy","IT"
"Novartis","ITH3",3,0,NA,"veneto","IT"
"Novartis","ITI1",3,0,NA,"tuscany","IT"
"Novartis","ITI4",4,0,NA,"lazio","IT"
"Novartis","JPD",4,0,NA,"southern kanto","JP"
"Novartis","KR01",6,0,NA,"capital region","KR"
"Novartis","NL33",1,0,NA,"zuid-holland","NL"
"Novartis","NL41",2,0,NA,"noord-brabant","NL"
"Novartis","RUMOW",25,0,NA,"moskva","RU"
"Novartis","SE11",4,0,NA,"stockholm","SE"
"Novartis","TR10",45,0,NA,"istanbul","TR"
"Novartis","TWTPE",2,0,NA,"taipei","TW"
"Novartis","TWTXG",2,0,NA,"taichung","TW"
"Novartis","UKH",5,0,NA,"east of england","GB"
"Novartis","UKH",2,0,NA,"east of england","GB"
"Novartis","UKH",5,0,NA,"east of england","GB"
"Novartis","UKJ",2,0,NA,"south east england","GB"
"Novartis","UKJ",12,0,NA,"south east england","GB"
"Novartis","UKJ",7,0,NA,"south east england","GB"
"Novartis","UKJ",3,0,NA,"south east england","GB"
"Novartis","US06",163,10,0.0613496932515337,"california","US"
"Novartis","US09",1,0,NA,"connecticut","US"
"Novartis","US11",10,0,NA,"district of columbia","US"
"Novartis","US17",21,0,NA,"illinois","US"
"Novartis","US24",25,0,NA,"maryland","US"
